bID,name,address,cord,numOfReview,rating,zipcode,cuisine
N05331bMRnUwz48pRRvD7g,Eden Wok,"43 E 34th St, New York, NY 10016","40.7477, -73.98239",127,2.5,10016,arab
GqzOGvwjduvXy3vZj_ChWw,Batata,"3021 Fort Hamilton Pkwy, Brooklyn, NY 11218","40.6480942834742, -73.9791212747221",197,4.0,11218,arab
6-JsFQ_BJ1T8nfn0U69OFA,Mashawi Grill,"956 Richmond Ave, Staten Island, NY 10314","40.62397, -74.14924",38,4.0,10314,arab
zvy4KOv2afqUSGin54_xxg,Darna Falafel,"200 Court St, Brooklyn, NY 11201","40.6870474589747, -73.9938177876969",234,4.5,11201,arab
rUeQJeEYN4RrJnj4XUv8ZQ,Toros Restaurant,"489 Hazel St, Clifton, NJ 07011","40.892868, -74.163848",264,4.0,07011,arab
y5kd2L4OvTS8_FDKdiiAeQ,Empire Grill,"597 Empire Blvd, Brooklyn, NY 11213","40.6642, -73.94243",28,2.5,11213,arab
JdXqygDw4yXQcy5lw9VI4A,Oasis,"168 Bedford Ave, Brooklyn, NY 11249","40.71831756457833, -73.95754161165478",635,4.0,11249,arab
gP8mp6O-z21prrrQ4nfABg,Sinbad Seafood & Steak,"7721 5th Ave, Brooklyn, NY 11209","40.62726, -74.02323",50,4.0,11209,arab
B8CU-uft0JEuZbEf1uQ7qg,Merguez & Frites,"40-06 25th Ave, Astoria, NY 11106","40.767726, -73.911449",15,5.0,11106,arab
15_ODtslmB59M-FxU-mvUQ,Bagatelle,"1 Little W 12th St, New York, NY 10014","40.739699, -74.005969",729,3.5,10014,arab
qZgRPGUl01ldRuTd6pSOnA,Dera Restaurant,"7209 Broadway, Jackson Heights, NY 11372","40.74772, -73.89346",258,3.0,11372,arab
J8y07uq-3U0zE4XeKuKx3Q,Layalina Resturant,"1462 Main Ave, Clifton, NJ 07011","40.884573, -74.1488",45,4.0,07011,arab
njKwUg6oYDEEtLuunTmgbg,Heights Falafel,"78 Henry St, Brooklyn, NY 11201","40.69854, -73.99263",242,4.0,11201,arab
vKMMLcGZ3TpJJ8Jr3cl_pg,nouri.cafe,"1003 Main St, Paterson, NJ 07503","40.89387, -74.1583799",44,4.5,07503,arab
wA_KKu3X36JcaUPgFjyIHg,Glasserie,"95 Commercial St, Brooklyn, NY 11222","40.7376154, -73.9560697",367,4.0,11222,arab
6cypP1EYOC36cOAI3cq9AQ,Horus Cafe,"93 Ave B, New York, NY 10009","40.724539, -73.981466",213,3.0,10009,arab
ArRjkFlv7aIUfxNLvI1bwA,Roti Boti,"2709 21st St, Astoria, NY 11102","40.7718974, -73.9259744",85,3.5,11102,arab
QsNmb4ldqPSQamS4hNHdVg,Sultan Cuisine,"429 Crooks Ave, Clifton, NJ 07011","40.8901634216309, -74.1491775512695",72,2.5,07011,arab
l74csFd6zx4vj5lneHJSSQ,Kulushkat,"1137B Washington Ave, Prospect Lefferts Gardens, NY 11225","40.66123, -73.96057",139,4.0,11225,arab
57B4MYJiEjEKeY2I4c5c0w,Kestane Kebab,"208 Franklin St, Brooklyn, NY 11222","40.7325992907165, -73.95777996715125",212,3.5,11222,arab
PHSLZyubSphIawCILX-Kcg,Baraka,"976-978 Main St, Paterson, NJ 07503","40.8944199, -74.1595",61,3.0,07503,arab
o8KtWVBIVI9E3YYM5r0dPw,Damas Falafel House,"407 Myrtle Ave, Brooklyn, NY 11205","40.693359375, -73.9695205688477",121,3.5,11205,arab
IuYN46e7DbCq9EjCvpqaZw,NYC Platters,"378 Queen Anne Rd, Teaneck, NJ 07666","40.8760615, -74.0204602",45,2.5,07666,arab
dYYfso0PQEwSuGc7g2YNMw,Santorini Restaurant and Café,"8101 5th Ave, Brooklyn, NY 11209","40.6247577, -74.0241711",12,4.0,11209,arab
X155pxtcrY7l7Awh5zzm7g,Tripoli Restaurant,"156 Atlantic Ave, Lower Level, Brooklyn, NY 11201","40.690063, -73.994621",111,3.5,11201,arab
df96gW2AY6hWWa8hq3nX8A,Fattal's Syrian Bakery,"975-977 Main St, Paterson, NJ 07503","40.8948065082344, -74.1590547372955",61,4.0,07503,arab
Y1al5vTE4dcgx2ywN93DWw,Kamil's Lebanese Cuisine,"1489 Main Ave, Clifton, NJ 07011","40.88452, -74.14945",183,3.5,07011,arab
XDL8GWy3uCB8bdpMiRLRJw,Agnanti,"19-06 Ditmars Blvd, Astoria, NY 11105","40.7809792, -73.9179077",484,3.5,11105,arab
Fijpg34Lr2TIMCbPVJNpog,Halal Sandwich Shop,"25-61 Steinway St, Astoria, NY 11103","40.7663, -73.91267",93,4.0,11103,arab
jKCSGAMyS0KIcS-vKpEuaA,Sammy's Halal Food,"NE Corner 6th Ave W 4th St, New York, NY 10012","40.72898, -73.99541",117,4.0,10012,arab
ynAttT3eap8RxxR6_dHhLw,TAJ Lebanese Cuisine,"183 Crooks Ave, Paterson, NJ 07503","40.8904, -74.15159",93,3.5,07503,arab
Wm2HlpBm6naywFQdsezUew,Off The Grill,"1348 Clifton Ave, Clifton, NJ 07012","40.85383148603, -74.1724397281115",87,4.5,07012,arab
m1fBVMRv8_Lo6B2Yzf54oQ,Sizzle Falafel Bar & Shawarma,"186-15 Union Tpke, Fresh Meadows, NY 11366","40.7288763, -73.7827454",83,4.0,11366,arab
C1Y1CsldMdRGsjVZdBAigA,Saj Lebanese Cuisine & Hookah Lounge,"1009 Main St, Paterson, NJ 07503","40.8933175, -74.1584261",31,4.5,07503,arab
7GeEhCQHrNbDGOzkAK6b_w,Mola Grill Pizza,"722 Mola Blvd, Elmwood Park, NJ 07407","40.89161, -74.11255",9,3.5,07407,arab
gdxYAQadrPygCm552ElWVw,Baidar Cafe,"6810 3rd Ave, Brooklyn, NY 11220","40.63648379571965, -74.02605838127478",28,4.0,11220,arab
KwPwhRfnoVZwu7ztfzPSPA,Horus Café on A,"293 E 10th St, New York, NY 10009","40.727917, -73.982006",354,3.0,10009,arab
sXwGP5YMPQWdRW3TRNRIEw,Westside Shawarma,"West Side Ave, Jersey City, NJ 07304","40.7211407407954, -74.0816028043628",27,4.5,07304,arab
tvwhOGkBxvveSsMDqls2Fw,Babylon Soho,"15 Watts St, New York, NY 10013","40.7233409, -74.0035484",17,3.0,10013,arab
qf098TQ-Frxq4QyrlYqDJw,Hazar Turkish Kebab,"7224 5th Ave, Brooklyn, NY 11209","40.631191, -74.022193",157,3.5,11209,arab
O-VPSZK6QAuJPyJgTP3w7g,Juicy! Halal with Heart,"370 W Pleasantview Ave, Hackensack, NJ 07601","40.87649, -74.06577",238,4.0,07601,arab
0CNH194ZEYELV6Tb453vaA,Delicious Shwarma,"2005 Victory Blvd, Staten, NY 10314","40.6126949, -74.130478",34,3.5,10314,arab
HNYWPCTLe78wdby34ffMKg,Al Noor Halal Deli,"710 4th Ave, Brooklyn, NY 11232","40.662213, -73.996587",64,4.5,11232,arab
VK_h9pHjXHJuA_nBz8FaUQ,La Sultana Cafe,"124 E 4th St, New York, NY 10003","40.725257, -73.987785",131,3.5,10003,arab
ubeG-hyIV8qoSSAk_pAZ2A,No Pork Halal Kitchen,"50 4th Ave, Brooklyn, NY 11217","40.68332, -73.97936",132,4.0,11217,arab
IdhVvm_zNXhdd8dqcYHsHg,Chick P,"490 Bergen St, Brooklyn, NY 11217","40.68056, -73.97425",265,4.0,11217,arab
K0UNoqk1PczdaiZfoMRbEA,Greek Express,"3733 Riverdale Ave, Bronx, NY 10463","40.887465130647726, -73.90755915766862",229,4.0,10463,arab
f-zrHb-WTfWbINx5pdcyZQ,Munch,"70-19 Austin St, Forest Hills, NY 11375","40.72089, -73.84618",245,3.5,11375,arab
1xgc4A0YJ_UphFYb09fFjA,Mia Halal Food,"105-07 Cross Bay Blvd, Ozone Park, NY 11417","40.6800527532573, -73.8442086245022",125,4.0,11417,arab
yzns786Ro92mmBfzvKCGSw,Gyro Corner,"32-69 Francis Lewis Blvd, Flushing, NY 11358","40.767934, -73.7907308",248,3.0,11358,arab
9wRlyAndMwK0n1SlzywRjQ,The Family Store,"6905 3rd Ave, Brooklyn, NY 11209","40.63544, -74.026",169,4.5,11209,arab
U45dUNzVKs2KlM5HRgbDGA,Halal International,"574 Atlantic Ave, Brooklyn, NY 11217","40.68442, -73.97881",44,4.0,11217,arab
WekK6vHrQZ-81CijH2sGiw,Middle Eastern Halal Food,"8601 5th Ave, Brooklyn, NY 11209","40.6212580747582, -74.0261940658092",148,4.0,11209,arab
mhdDsouVJldeaRaT2hlPoQ,King Falafel,"71 US Hwy 46, Elmwood Park, NJ 07407","40.893461299, -74.1237983108",287,4.0,07407,arab
NOcqOq04qgqVwEhqDRFx6w,Babylon Hookah Lounge,"208 E 34th St, New York, NY 10016","40.74538, -73.97769",559,2.5,10016,arab
T5V8QUXFiQiQgUGu-roNPA,Forest Kebab House,"1198 Forest Ave, Staten Island, NY 10310","40.626018, -74.129844",1,1.0,10310,arab
drSTxKhhBAeZWQXkpnCAHQ,Chorsu Restaurant,"461 Kings Hwy, Brooklyn, NY 11223","40.6045074462891, -73.9727783203125",6,3.5,11223,arab
IAfhs3uIJHhzsAm5AukyWg,Famous Yemen Sweets,"6708 5th Ave, New York, NY 11220","40.635414, -74.020508",2,3.5,11220,arab
ppPmMQJWLXxrLi3RPWEGng,Journal Square Cafe,"2881 John F Kennedy Blvd, Jersey City, NJ 07047","40.731846, -74.064443",16,3.5,07047,arab
NG0rlzegyDnDdAiKI8J7JQ,Le Rendez-Vous Cafe,"739 8th Ave, New York, NY 10036","40.76004, -73.98802",14,2.5,10036,arab
FWPV-2QYJ7_vcDyW8ciUFw,Cozy Cafe,"43 E 1st St, New York, NY 10003","40.723728, -73.990036",201,3.0,10003,arab
RxhOgBwn8prmGuF9zx0Nyg,Schnitzel Express,"600 Getty Ave, Clifton, NJ 07011","40.889501273632, -74.151641651988",54,4.5,07011,arab
PGQX5sI4N56SIwbpo2itiA,King Souvlaki,"Bayside, NY 11361","40.7625, -73.76961",157,4.0,11361,arab
bwTdFaMtywvactHx2IujUg,Royal Falafel & Shawarma,"230 Calyer St, Brooklyn, NY 11222","40.729, -73.95034",14,3.0,11222,arab
adrSpqvFJaME-vfvel5e_A,Bahry Fish Market and Restaurant,"484 Bayridge Ave, Brooklyn, NY 11220","40.63352, -74.02134",11,4.0,11220,arab
YvTqr7SBCestzWyi5iCaLw,Bushwick Pita Palace,"243 Bushwick Ave, Brooklyn, NY 11206","40.70753, -73.93965",210,3.5,11206,arab
9dv8_1ckGt6TLi9cJfhhSQ,Mazaj,"1255 Madison Ave, Paterson, NJ 07503","40.898864, -74.162177",116,2.5,07503,arab
Axr7b2cgOltanaG6FVVH7Q,Turkish Express,"1013 Ave H, Brooklyn, NY 11230","40.6296529932046, -73.9666128158569",36,3.0,11230,arab
su27bl6tqjh2ucbMc1FuvA,Lamoza,"7704 3rd Ave, Brooklyn, NY 11209","40.62992, -74.028718",83,4.0,11209,arab
iHmBWf-QuwzqvCL-ZebITw,Ignited Restaurant & Lounge,"3027 Steinway St, Astoria, NY 11103","40.763195170874, -73.9153153029795",202,4.0,11103,arab
xMyxwmrVqbPkw5CV6vGKww,Reem Al-Bawadi,"1551 Main Ave, Clifton, NJ 07011","40.886181, -74.151299",3,2.0,07011,arab
xmk2T8DP7U3g17Yo0wSR0w,Falafel Off The Korner,"1675 E 2nd St, Brooklyn, NY 11223","40.6087, -73.97174",87,3.5,11223,arab
CoKcBk8VPnFfGMEow93btw,AK Cafe,"415 Crooks Ave, Clifton, NJ 07011","40.890479, -74.148704",91,3.5,07011,arab
trPF0KIleGw5SxiG0uNLKg,Rainbow Falafel,"26 E 17th St, New York, NY 10003","40.7372248917818, -73.9907332509756",158,3.5,10003,arab
DTxsUnrcAQO-OXwwypPZjQ,Shadman Restaurant,"293 1/2 Grove St, Jersey City, NJ 07302","40.7184, -74.0438",231,3.5,07302,arab
_4a3BnugL76H83R5GGrz0w,Mirage Restaurant & Lounge,"590 Lexington Ave, Clifton, NJ 07011","40.8803596, -74.1347656",5,2.0,07011,arab
uBxvonL-Cc-0OUz8PvsPsw,Zoe Hookah Cafe,"2248-2252 Frederick Douglass Blvd, New York, NY 10027","40.8076931846341, -73.9529697040624",32,2.0,10027,arab
Wv7fXFAqhzRZ9eozFVo4yQ,Mr Grillooo,"1401 Rockway Pkwy, Brooklyn, NY 11236","40.6458117964899, -73.9029653902864",3,3.5,11236,arab
91JzjFHN0YuLMBE4nAFZzQ,Kulushkat Gourmet Falafel,"446 Dean St, Brooklyn, NY 11217","40.6819599, -73.97645",223,3.5,11217,arab
V3385qYlLZm-xfN2Nd2pig,Mocha Hookah,"183 Atlantic Ave, Brooklyn, NY 11201","40.6902695, -73.9935303",80,3.0,11201,arab
dFOqcBPoaraV2SsN08dacQ,718 Hookah Lounge & Grill,"72-13 Austin St, Forest Hills, NY 11375","40.7191907, -73.8422334",252,3.5,11375,arab
Sxh9mGkaAGML2tfyNWRgmQ,Zamaan Hookah Bar and Restaurant,"349 Broadway, Brooklyn, NY 11211","40.70792, -73.95574",151,3.0,11211,arab
kyjf5fISpqI0UWwMd2NiWg,The Halal Cart,"3033 John F Kennedy Blvd, Jersey City, NJ 07306","40.73689, -74.06314",34,4.5,07306,arab
iTKPXxwIFzWqUXaL5sIsWA,Djerdan Burek Brooklyn,"2283 65th St, Brooklyn, NY 11204","40.612799, -73.979118",19,3.5,11204,arab
ASNpWC_9FXGc_Ye0aBgiaA,Star Pide Salonu,"1059 Main St, Paterson, NJ 07503","40.8923, -74.15682",64,4.0,07503,arab
m0HUo-Vzs3Oxb9MqCu4V7Q,Balade Your Way,"8 E 41st St, New York, NY 10017","40.75245, -73.98081",43,4.5,10017,arab
-KqxcZMwR-y1ni96BjaEag,Nababi Restaurant & Party Hall,"83-27 Parsons Blvd, Jamaica, NY 11432","40.7149727, -73.8073343",12,3.5,11432,arab
TvqJx3sE2z0nxQ48qS-FCg,Huzur Restaurant,"951 1/2 Main St, Paterson, NJ 07503","40.89531165119667, -74.159908",13,4.0,07503,arab
m-t0795rAIctj_pEy30pmg,Habiba B&B Halal Food Truck,"Corner Of 46th St And Queens Blvd, Sunnyside, NY 11104","40.7433249, -73.9186659",37,4.0,11104,arab
lrf1S6gtyf7CNu8GK_GrWQ,Aksaray Turkish Cafe Restaurant,"1618 E 16th St, Brooklyn, NY 11229","40.6099346280098, -73.9576180279255",126,3.5,11229,arab
iJX38wGhQFSQO3kchuRcMQ,Fayrooz Hookah Lounge & Bar,"28-08 Steinway St, Astoria, NY 11103","40.765304, -73.914045",201,3.0,11103,arab
uuix2xNPXt4nX1w4ZCxMcA,The Halal Guys,"4 Teterboro Landing Dr, Teterboro, NJ 07608","40.860946, -74.061733",310,3.0,07608,arab
SP91ROpwQpO2z_PCiXQJRQ,Chill Bar and Hookah Lounge,"7810 5th Ave, Brooklyn, NY 11209","40.62714, -74.02397",83,3.5,11209,arab
ttaDdemnVBVo6UiFB8BfLQ,Xhale,"70-11 Austin St, Forest Hills, NY 11375","40.720963376207, -73.8463130593299",124,3.0,11375,arab
7qmrgqxShzkcagZEez3gLA,Kebab Platters,"1193 Main Ave, Clifton, NJ 07011","40.87636, -74.1411",92,3.5,07011,arab
-sqlUrNVD1xN5jlCtRAGdA,Marmar,"370 Forest Ave, Staten Island, NY 10301","40.63092, -74.10174",196,4.0,10301,arab
_JTwbGD4TZK-6IpDeLInNw,Just Combo,"21-01 21st St, Astoria, NY 11105","40.781895, -73.914514",44,3.5,11105,arab
BJ7PdEIDQntjD8raZTcjcg,Abbey's Pub & Grill,"409 Monmouth St, Jersey City, NJ 07302","40.723749, -74.0492638",81,3.0,07302,arab
abOk06YhZwgXf-ygOE6tgw,Melody Cafe,"2595 Steinway St, Astoria, NY 11103","40.7655448913574, -73.9132919311523",304,1.5,11103,arab
YC3PEPVd8eqvuqc5fAtUDA,Khan Lounge,"25-81 Steinway St, Astoria, NY 11103","40.7658508, -73.9131793",58,3.5,11103,arab
L-0kBMMibv1iZbbz-uPv3g,Roti Modern Mediterranean,"142 E 43rd St, New York, NY 10017","40.7515315, -73.9745342",225,4.0,10017,arab
xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,"509 Amsterdam Ave, New York, NY 10024","40.7866504411994, -73.9755284786224",4330,4.0,10024,american
C-8mGN7lt5rIraO5n-15ug,The Smith,"956 2nd Ave, New York, NY 10022","40.755165, -73.967868",2692,4.0,10022,american
8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,"9 9th Ave, New York, NY 10014","40.73985, -74.00639",355,4.0,10014,american
BQRfaq0U75B5EEblBZ2Aqg,The Ribbon,"220 West 44th St, New York, NY 10036","40.7576, -73.98693",219,4.0,10036,american
_s56OqZ8zY-q4Jn9I_iVOg,Marezzata,"231 E 50th St, New York, NY 10022","40.755506, -73.969422",7,5.0,10022,american
hzPBADaUBQEL30MGrvKsww,Il Tinello Ristorante Italiano,"16 W 56th St, New York, NY 10019","40.76256, -73.97566",282,4.5,10019,american
XsXLVWr1UZWVhKThNvNiaA,Blue Willow 夜来湘,"40 W 56th St, New York, NY 10019","40.76292, -73.976546",102,5.0,10019,american
IOHaEgK1zDvUvB3SfKuGCw,Parker & Quinn,"64 W 39th St, New York, NY 10018","40.7525862175813, -73.9850713153442",1355,4.0,10018,american
Gc7OVEIs4HodL4hw9U3C3w,Copinette,"891 1st Ave, New York, NY 10022","40.75407, -73.96623",129,4.5,10022,american
liZmIO0FqZwslLJfLDkfgw,Wayla,"100 Forsyth St, Basement, New York, NY 10002","40.7183, -73.9926038",309,4.5,10002,american
PYmjoid5P-Mw8dkkKxZy6w,Harvest Kitchen,"269 Columbus Ave, New York, NY 10023","40.777697, -73.978357",143,4.0,10023,american
xMUZfoyzyJoTfZxrEZus4Q,Mom's Kitchen & Bar,"701 9th Ave, New York, NY 10019","40.76247, -73.9901",776,4.5,10019,american
veq1Bl1DW3UWMekZJUsG1Q,Gramercy Tavern,"42 E 20th St, New York, NY 10003","40.73844, -73.98825",2934,4.5,10003,american
7cjT33LfYSk7vrRdEaSr4w,Angeletto Restaurant,"890 2nd Ave, New York, NY 10017","40.753188, -73.969365",222,4.5,10017,american
AA9wpuJRhkSHUePAiv3otA,The Leroy House,"430 Hudson St, New York, NY 10014","40.73063, -74.00661",99,4.5,10014,american
uBGjcW-GuYy_qSvMykuISA,Pommes Frites,"128 Macdougal St, New York, NY 10012","40.730022, -74.000152",956,4.5,10012,american
JYNBy2r3LVhJbLHE1bASfg,The Smith,"1900 Broadway, New York, NY 10023","40.7716201269986, -73.9818377981476",1748,4.0,10023,american
PHMkwS5nmo4IUXbcg0OcAg,Jajaja Plantas Mexicana,"63 Carmine St, New York, NY 10014","40.72979, -74.00455",260,4.5,10014,american
vRrVSB-LegwUwIxpkeRVtQ,Le Bernardin,"155 W 51st St, The Equitable Bldg, New York, NY 10019","40.761557, -73.981763",2552,4.5,10019,american
z5hRX3iJ5Ty_S38iG_WY3Q,Tanner Smiths,"204 W 55th St, New York, NY 10019","40.76442, -73.98169",1779,4.5,10019,american
uq5rHbGtBFwCwPkokIkKvQ,JoJo,"160 E 64th St, New York, NY 10065","40.76506, -73.96571",161,4.0,10065,american
xkvv0n7jbl4Ra3Vm_jfxaA,Upland,"345 Park Ave S, New York, NY 10010","40.7418912, -73.9846396",1034,4.0,10010,american
DZaN3bNWfwcm__sNw5bvDg,Daniel,"60 E 65th St, New York, NY 10065","40.7667736797858, -73.967607",1628,4.5,10065,american
txSykTj5nbwmpiVNoK_Dyg,Blue Ribbon Brasserie - SoHo,"97 Sullivan St, New York, NY 10012","40.725456, -74.003027",936,4.5,10012,american
Xd_l7jtUAZZAAvK8-mI2Jw,The Smith,"1150 Broadway, New York, NY 10010","40.74424, -73.98878",1025,4.0,10010,american
LHxZgTddXIp_S1sL3nNG9w,Park Avenue Tavern,"99 Park Ave, New York, NY 10016","40.75031, -73.9783999",787,4.0,10016,american
_LJFf9YqpYxvExTvVxb7Rw,The Modern,"9 W 53rd St, New York, NY 10019","40.7610699, -73.97709",1016,4.5,10019,american
raqwXUBlnc0e8c7CYmxEJQ,Scarpetta,"88 Madison Ave, New York, NY 10016","40.744509, -73.9856",1944,4.0,10016,american
EmJ7rfmv2y6lQZxgA8U__g,Red Peony Chinese Cuisine,"24 W 56th St, New York, NY 10019","40.76278, -73.97589",348,4.5,10019,american
_-Gb3IAx74cyka9yTOb_oA,ASSET,"329 Columbus Ave, New York, NY 10023","40.77948, -73.97705",69,4.0,10023,american
BtVnZmPY51ZWGY63-mzJ7A,ON,"110 Madison Ave, 1FL, New York, NY 10016","40.74502, -73.98513",163,4.5,10016,american
MctQwL9Mp5X7DJk13VoERg,Westville Chelsea,"246 W 18th St, New York, NY 10011","40.74175, -74.00007",1124,4.0,10011,american
cCesIqo-LQt0cRlZAnrAZQ,Friedmans,"132 W 31st St, New York, NY 10001","40.74839, -73.99062",2479,4.0,10001,american
npiIhpcWePbVT3JYEcy3zg,Wayan,"20 Spring St, New York, NY 10012","40.7213813139202, -73.9950757664721",253,4.5,10012,american
Maks_EfVcTOe20TnGQy_MQ,The Capital Grille,"120 W 51st St, New York, NY 10020","40.7607390928484, -73.9813780866211",771,4.0,10020,american
ssGhu4n3emZ9kEPVf371IQ,Cookshop,"156 10th Ave, New York, NY 10011","40.7454251, -74.0056084",2130,4.0,10011,american
mHBhUxHgDGjsB1LJl4qW0w,Hillstone Restaurant,"888 3rd Ave, New York, NY 10022","40.758352, -73.969112",1117,4.0,10022,american
NAlOPUbFQVE0bUu8_wmBLQ,Rezdôra,"27 E 20th St, New York, NY 10003","40.73901, -73.9891",243,4.0,10003,american
jWuUibgnTGsJibOrr6UUSw,Haidilao Hotpot,"138-23 39th Ave, Flushing, NY 11354","40.76099, -73.827853",1163,4.5,11354,american
u-MUL83NUy2gsbV80WZnAA,The Marshal,"628 10th Ave, New York, NY 10036","40.76122, -73.99396",744,4.0,10036,american
3Gz07E5YJjDTJPSuzsAStQ,Ocean Prime,"123 W 52nd St, New York, NY 10019","40.7617438, -73.9805565",608,4.5,10019,american
TAANt0fPbfHqVP5LyMBioA,Kashkaval Garden,"852 9th Ave, New York, NY 10019","40.766758, -73.986144",576,4.0,10019,american
ULt3kmA0_hbZ3j6cMORCaA,Root & Bone,"200 E 3rd St, New York, NY 10009","40.7228079872831, -73.9833535829059",1623,4.0,10009,american
cTE0e96GYzet799EJeStoQ,Chama Mama,"149 W 14th St, New York, NY 10011","40.7384, -73.99892",361,4.5,10011,american
XsElXaLxUPKquI78poB8yw,Maison Pickle,"2315 Broadway, New York, NY 10024","40.7870473, -73.9781361",1062,4.0,10024,american
dc3hkLkAqCSxDWQzrx-g9A,Quality Italian,"57 W 57th St, New York, NY 10019","40.7644044527436, -73.9767805051616",1080,4.0,10019,american
9mWw-sK4RjSPYRHQN_S9ZQ,Tradisyon,"790 9th Ave, New York, NY 10019","40.76491, -73.987537",104,4.5,10019,american
YSflX6shqcP3zYno0Zz75Q,While We Were Young,"183 W 10th St, New York, NY 10014","40.73437, -74.00272",353,4.0,10014,american
fVbUVAiLiGgLA_nxBFxyww,Thursday Kitchen,"424 E 9th St, New York, NY 10009","40.7275, -73.9838",1374,4.5,10009,american
CDywb3LHVYZlQL2-woTiJA,Hole in The Wall - Flatiron,"37 W 24th St, New York, NY 10010","40.743292, -73.991097",91,4.5,10010,american
4LoroCI3VtQ17dyQa75-Rg,The Warren,"131 Christopher St, New York, NY 10014","40.7331, -74.0067",232,4.0,10014,american
mWS4umRg2AyykyAClMrIRw,The Penrose,"1590 2nd Ave, New York, NY 10028","40.775427, -73.953115",1206,4.0,10028,american
ypqK8DWM8Bcs43YveSJnNw,Manhatta,"28 Liberty St, Fl 60, New York, NY 10005","40.70797, -74.00889",476,4.5,10005,american
w4cFJhUpjGXqqWBd3BbY4w,Freemans,"Freeman Alley, New York, NY 10002","40.721988, -73.992466",2072,4.0,10002,american
qCf1QN11Qdncpqb7PhuyVw,The Rag Trader & Bo Peep Cocktail and Highball Store,"70 W 36th St, New York, NY 10018","40.75059, -73.98628",464,4.5,10018,american
AWeQkgJ0uzNr5YxFr2Bx8g,Pasquale Jones,"187 Mulberry St, New York, NY 10012","40.7211076542265, -73.9968880778813",249,3.5,10012,american
vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,"570 Amsterdam Ave, New York, NY 10024","40.7887398925594, -73.9744491607132",1125,4.0,10024,american
scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,"1065 Ave Of The Americas, New York, NY 10018","40.75403, -73.98539",646,4.0,10018,american
gjZpcE-X4zQOEqWQPelLgg,Max,"134 W Broadway, New York, NY 10013","40.71688, -74.00835",444,3.5,10013,american
lVxpytILknL12ykhGpoENQ,Nostro East Village,"75 2nd Ave, New York, NY 10003","40.726591, -73.9895454",76,4.5,10003,american
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,"342 E 6th St, New York, NY 10003","40.7264988089246, -73.9866526052356",1118,4.5,10003,american
YoLxK5EG8UgnueKAe7hj0g,I Sodi,"105 Christopher St, New York, NY 10014","40.7334747314453, -74.005012512207",369,3.5,10014,american
cSRzfprFfAnT1nAcQMgrDA,Fred's Restaurant,"476 Amsterdam Ave, New York, NY 10024","40.7856233, -73.9767067",774,4.0,10024,american
jDIVPYpxQAk1HUAi0NIlQw,Pazza Notte,"1375 Avenue Of The Americas, New York, NY 10019","40.7635099, -73.978",827,4.0,10019,american
SaYTVG7wHCMDBofHCgXPaA,Dutch Freds,"307 W 47th St, New York, NY 10036","40.760835, -73.987823",1589,4.5,10036,american
vVVmHacu2YAxKfpIjhfd1g,NORMA Gastronomia Siciliana,"438 3rd Ave, New York, NY 10016","40.743553, -73.980026",430,4.5,10016,american
ehUuSk5gPTCQmwS_ubgKRA,Upstate Craft Beer & Oyster Bar,"95 1st Ave, New York, NY 10003","40.726373, -73.986557",1882,4.5,10003,american
RfxOtJ4SQmEeVX_XjFLWUQ,Otis,"18 Harrison Pl, Brooklyn, NY 11206","40.706011, -73.932598",333,5.0,11206,american
q1uIqB8PvyCCX8TajaRYBg,The Little Owl,"90 Bedford St, New York, NY 10014","40.7323808291402, -74.0053009986877",1296,4.0,10014,american
JXcYD52B4190gIh6_RSXCg,Lilly's Craft and Kitchen,"675 9th Ave, New York, NY 10036","40.76138, -73.99071",1050,4.0,10036,american
4rWJGwb3rjDoZHA0AECa5A,Melba's Restaurant,"300 W 114th St, New York, NY 10026","40.8031468838453, -73.9565069228411",1172,4.0,10026,american
hk3ohp_A4L4UgWTexDxf_Q,Gallaghers Steakhouse,"228 W 52nd St, New York, NY 10019","40.762876, -73.983837",1220,4.0,10019,american
R7EGjHWw0tNheY6-ahH8fQ,Tuome,"536 E 5th St, New York, NY 10009","40.72412482724, -73.9828906263924",520,4.5,10009,american
0axnkZlDiQcJVc06DDXxGQ,Ristorante Il Melograno,"501 W 51st St, New York, NY 10019","40.7654289685161, -73.9914178848267",325,4.0,10019,american
s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,"99 7th Ave S, New York, NY 10014","40.733063, -74.0028772",1566,4.5,10014,american
8mmM20X369_Do04kW7-TTA,Holy Cow,"34 Canal St, New York, NY 10002","40.7143638, -73.9906935",278,4.0,10002,american
-hUvO0C0A-pGZdiSKvjoFw,Babbo,"110 Waverly Pl, New York, NY 10011","40.732283, -73.999284",2408,4.0,10011,american
0IwdwNnbro5RLLIlaxyfpQ,The Wilson,"132 W 27th St, New York, NY 10001","40.74587, -73.99265",169,4.5,10001,american
lu0XMmcPyFGvIgqRcbU_4g,Le Jardinier,"610 Lexington Ave, New York, NY 10022","40.7582033, -73.9713074",43,4.0,10022,american
